,Country Name,Country Code,Indicator Name,Indicator Code,2006,2009,2012,2015
130530,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3.FE,28.3122317653022,26.731530085251602,25.286917072936802,26.273137458634896
130531,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4.FE,22.7677644741635,21.1946597857944,18.764303885112,18.4711663191793
130532,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5.FE,10.3794501326553,10.767640070292302,9.26820292039223,7.50192102940908
130533,Australia,AUS,PISA: Female 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6.FE,2.81982956402367,3.6050365946882,3.17506779708848,2.1153726702396
130535,Australia,AUS,PISA: Female 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A.FE,6.41524948201414,6.83066382416803,7.031202078312511,9.75188055651534
130537,Australia,AUS,PISA: Female 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2.FE,18.325790624830802,18.397196923248,19.5232124335356,20.027719144779397
130538,Australia,AUS,PISA: Female 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3.FE,31.1116361813447,29.5406074425908,29.9343102505022,28.6004164031118
130539,Australia,AUS,PISA: Female 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4.FE,28.9350192510081,27.402962447745,26.971803822987297,24.9671916526833
130540,Australia,AUS,PISA: Female 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5.FE,11.554564104543099,12.9789986735742,12.068148813856402,10.476309506372301
130541,Australia,AUS,PISA: Female 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6.FE,1.88081010528246,2.6065967483401202,2.42986115129146,2.63593574470714
130542,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0.FE,0.0,1.0,1.0,0.445612515121041
130543,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A.FE,9.321535690457539,8.43574971924195,10.2272847190781,12.6243051418873
130544,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B.FE,2.0,2.0,3.0,3.5509066789281802
130545,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2.FE,20.773172002040997,20.5743965431061,22.1790313413198,22.7773569674302
130546,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 3,LO.PISA.SCI.3.FE,28.9125419989352,30.034163233317102,29.724393745865,28.4109831382753
130547,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 4,LO.PISA.SCI.4.FE,24.972682637764002,24.9354614029966,22.515806912839604,22.6558409701136
130548,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 5,LO.PISA.SCI.5.FE,11.179688399723599,10.8275343426207,10.172417583982801,7.92069211192765
130549,Australia,AUS,PISA: Female 15-year-olds by science proficiency level (%). Level 6,LO.PISA.SCI.6.FE,2.38958590878425,2.54077760489958,2.05806321910086,1.61430247631662
130550,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0.MA,3.2831915626272297,5.22372605942257,5.93103555217624,7.9501307883360495
130551,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1.MA,9.07148245318181,10.189780287816,12.342441710160001,14.1203862846116
130552,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2.MA,19.022704041689103,19.0703789417006,21.5266093057055,21.515581418609
130553,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3.MA,25.601149338684,24.7633573342072,23.891794831531502,24.517832689157
130554,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4.MA,23.5257153252711,22.1820636257651,19.268535900426897,18.8579422275787
130555,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5.MA,13.7761343180658,13.159058614296802,11.68991485598,9.755864122426999
130556,Australia,AUS,PISA: Male 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6.MA,5.719622960480959,5.41163513679171,5.34966784401987,3.2822624692806297
130558,Australia,AUS,PISA: Male 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A.MA,12.675554866898999,13.2368272917091,13.1583336121895,14.19738509569
130560,Australia,AUS,PISA: Male 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2.MA,23.6144579344829,22.5320475659762,23.5989113257704,22.6577721075743
130561,Australia,AUS,PISA: Male 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3.MA,29.0618553591047,27.4093926369797,28.317284536508797,26.437685598909503
130562,Australia,AUS,PISA: Male 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4.MA,21.035512997623698,20.5806705376077,19.9110318973208,19.1439149210712
130563,Australia,AUS,PISA: Male 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5.MA,6.99745507023602,8.260655355952881,7.659395230981491,7.61787078308107
130564,Australia,AUS,PISA: Male 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6.MA,0.922830625673212,1.5599402699037002,1.49662505352051,1.37507505706986
130565,Australia,AUS,PISA: Male 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0.MA,1.0,1.0,1.0,0.681956833463102
130566,Australia,AUS,PISA: Male 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A.MA,10.301536856586198,9.9097679143903,10.2033716820149,13.026173657926801
130567,Australia,AUS,PISA: Male 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B.MA,3.0,3.0,3.0,4.945707335748231
